X:FY_Bushing-L1(N),Y:FY_Bushing-L1(N),Y:FY_Bushing-L2(N),Y:FY_Bushing-L3(N),Y:FY_Bushing-L4(N),Y:FY_Bushing-L5(N),Y:FY_Bushing-R1(N),Y:FY_Bushing-R2(N),Y:FY_Bushing-R3(N),Y:FY_Bushing-R4(N),Y:FY_Bushing-R5(N),Y:Pos1_Relative-ê¸°ë³µ?Œì „(deg),Y:Pos1_Relative-? íšŒ?Œì „(deg),Y:Pos_TY-?¸ì–‘ë¬?mm),Y:Pos_ROLL-?˜ë?ì²?deg),Y:Pos_PITCH-?˜ë?ì²?deg),Y:Pos_YAW-?˜ë?ì²?deg)
13.980253,444426.36,365546.64,269694.45,171044.89,83773.044,433830.48,351390.01,254187.07,156390.12,72167.601,5,2.2712674,7724.5355,-3.12E-06,0.007055143,-0.000421617
13.990253,444372.36,365569.43,269826.96,171274.31,84040.867,433582.31,351165.95,254053.81,156367.82,72229.902,5,2.282429,7724.5294,-3.50E-06,0.008089148,-0.000421157
14.000253,444279.68,365561.87,269950.66,171519.21,84340.699,433296.03,350915.48,253916.99,156365.52,72325.998,5,2.2936167,7724.5235,-3.89E-06,0.00908443,-0.000420592
14.010253,444210.19,365571.49,270077.26,171751.48,84618.136,433035.59,350684.26,253784.89,156352.45,72401.912,5,2.3048304,7724.5178,-4.26E-06,0.01002525,-0.000420096
14.020253,444147.02,365584.68,270202.21,171976.85,84885.904,432785.7,350461.98,253656.87,156337.89,72472.543,5,2.31607,7724.5123,-4.63E-06,0.010896395,-0.000419623
14.030253,444047.87,365568.24,270315.71,172211.9,85178.417,432505.45,350220.36,253529.5,156344,72574.987,5,2.3273356,7724.507,-4.98E-06,0.011683383,-0.00041906
14.040253,443978.83,365572.92,270430.5,172427,85437.856,432262.93,350007.72,253411.26,156337.8,72651.603,5,2.3386272,7724.502,-5.32E-06,0.012372661,-0.000418591
14.050253,443898.27,365566.07,270537.05,172638.63,85698.244,432017.73,349796.08,253298.65,156341.05,72738.896,5,2.3499448,7724.4971,-5.64E-06,0.012951787,-0.000418103
14.060253,443790.58,365535.25,270631.25,172852.17,85971.559,431755.47,349575.81,253191.02,156362.25,72850.643,5,2.3612883,7724.4925,-5.94E-06,0.013409599,-0.000417555
14.070253,443713.91,365525.11,270724.47,173041.83,86207.056,431536,349389.14,253095.62,156372.32,72936.106,5,2.3726577,7724.4882,-6.22E-06,0.013736376,-0.000417108
14.080253,443610.29,365490.52,270803.97,173231.27,86453.044,431302.02,349196.3,253006.96,156401.16,73046.048,5,2.3840531,7724.484,-6.47E-06,0.013923969,-0.000416605
14.090253,443492.74,365441.31,270871.91,173414.11,86697.514,431067.59,349007.43,252927.18,156442.53,73169.176,5,2.3954744,7724.4801,-6.69E-06,0.013965924,-0.000416083
14.100253,443400.66,365407.72,270936.03,173573.02,86906.161,430873.26,348850.97,252861.07,156476.73,73271.122,5,2.4069216,7724.4765,-6.88E-06,0.013857575,-0.000415651
14.110253,443271.44,365341.23,270982.93,173733.95,87131.698,430656.49,348683.53,252802.35,156535.79,73406.659,5,2.4183947,7724.4731,-7.04E-06,0.013596124,-0.000415137
14.120253,443143.17,365271.17,271020.32,173880.43,87341.279,430456.17,348532.31,252755.44,156600.53,73542.541,5,2.4298937,7724.47,-7.17E-06,0.013180684,-0.000414648
14.130253,443029.21,365207.77,271050.86,174006.65,87523.305,430286,348406.86,252721.89,156664.26,73667.12,5,2.4414186,7724.4671,-7.27E-06,0.012612315,-0.000414219
14.140253,442875.17,365109.1,271063.2,174135.48,87723.98,430091.23,348269.15,252695.97,156754.6,73827.929,5,2.4529693,7724.4645,-7.34E-06,0.011894021,-0.000413702
14.150253,442735.44,365017.16,271068.77,174244.15,87897.157,429926.6,348157.14,252683.35,156843.89,73977.437,5,2.4645459,7724.4622,-7.38E-06,0.011030732,-0.000413246
14.160253,442595.43,364920.76,271064.76,174339.12,88055.552,429777.1,348060.29,252682.21,156939.4,74128.374,5,2.4761484,7724.4601,-7.39E-06,0.010029254,-0.000412811
14.170253,442420.28,364793.28,271044.22,174435.43,88229.23,429607.14,347953.78,252688.53,157058.58,74311.144,5,2.4877767,7724.4582,-7.36E-06,0.008898205,-0.0004123
14.180253,442268.34,364679.76,271019.73,174509.24,88369.284,429474.85,347877.66,252707.93,157171.63,74474.752,5,2.4994308,7724.4567,-7.31E-06,0.007647916,-0.000411872
14.190253,442101.26,364550.98,270983.84,174577.35,88509.05,429340.82,347804.39,252735.75,157297.6,74652.609,5,2.5111107,7724.4553,-7.24E-06,0.006290321,-0.000411421
14.200253,441910.87,364400.97,270935.47,174644.03,88656.37,429195.9,347727.36,252770.43,157440.21,74851.767,5,2.5228165,7724.4543,-7.14E-06,0.00483882,-0.000410923
14.210253,441746.07,364267.55,270885.45,174689.87,88770.887,429088.16,347679.43,252816.25,157574.35,75029.477,5,2.534548,7724.4535,-7.01E-06,0.003308126,-0.000410512
14.220253,441554.53,364110.97,270823.73,174737.78,88898.103,428963.79,347623.07,252866.81,157725.91,75231.293,5,2.5463054,7724.4529,-6.87E-06,0.001714092,-0.000410041
