X:FY_Bushing-L1(N),Y:FY_Bushing-L1(N),Y:FY_Bushing-L2(N),Y:FY_Bushing-L3(N),Y:FY_Bushing-L4(N),Y:FY_Bushing-L5(N),Y:FY_Bushing-R1(N),Y:FY_Bushing-R2(N),Y:FY_Bushing-R3(N),Y:FY_Bushing-R4(N),Y:FY_Bushing-R5(N),Y:Pos1_Relative-ê¸°ë³µ?Œì „(deg),Y:Pos1_Relative-? íšŒ?Œì „(deg),Y:Pos_TY-?¸ì–‘ë¬?mm),Y:Pos_ROLL-?˜ë?ì²?deg),Y:Pos_PITCH-?˜ë?ì²?deg),Y:Pos_YAW-?˜ë?ì²?deg)
11.810253,335112.27,326800.64,318404.51,309933.33,301396.59,157163,150169.35,143257.89,136434.66,129705.69,-7.76E-28,85.628599,7290.7675,-0.000239569,0.040438796,-3.32E-05
11.820253,334670.24,326530.78,318310.63,310018.7,301663.85,156921.81,150100.73,143357.92,136699.01,130129.58,-4.95E-28,85.726513,7290.7252,-0.000239325,0.042657068,-3.24E-05
11.830253,334221.48,326257.42,318216.48,310106.97,301937.19,156674.77,150029.26,143458.15,136966.62,130559.86,-7.14E-28,85.824389,7290.6833,-0.00023908,0.044789619,-3.16E-05
11.840253,333767.5,325981.31,318121.98,310197.26,302214.9,156423.47,149955.75,143558.59,137236.78,130995.1,-4.10E-28,85.922229,7290.6418,-0.000238835,0.046816935,-3.08E-05
11.850253,333309.81,325703.18,318027.07,310288.7,302495.28,156169.51,149880.99,143659.27,137508.74,131433.81,-1.69E-28,86.020032,7290.6008,-0.00023859,0.048720049,-3.00E-05
11.860253,332849.93,325423.77,317931.7,310380.42,302776.65,155914.47,149805.78,143760.2,137781.78,131874.54,-2.81E-28,86.117797,7290.5604,-0.000238343,0.050480758,-2.92E-05
11.870253,332389.37,325143.82,317835.83,310471.61,303057.39,155659.85,149730.86,143861.4,138055.16,132315.85,-1.62E-28,86.215524,7290.5204,-0.000238095,0.052081837,-2.84E-05
11.880253,331929.56,324864.03,317739.41,310561.44,303335.91,155407.15,149656.98,143962.87,138328.21,132756.36,3.69E-28,86.313213,7290.4811,-0.000237846,0.053507239,-2.76E-05
11.890253,331471.87,324585.08,317642.41,310649.19,303610.74,155157.74,149584.82,144064.63,138600.25,133194.75,3.47E-29,86.410865,7290.4423,-0.000237595,0.054742291,-2.68E-05
11.900253,331017.6,324307.61,317544.81,310734.15,303880.53,154912.9,149515.02,144166.68,138870.67,133629.77,3.33E-28,86.508478,7290.4041,-0.000237342,0.055773867,-2.60E-05
