X:FY_Bushing-L1(N),Y:FY_Bushing-L1(N),Y:FY_Bushing-L2(N),Y:FY_Bushing-L3(N),Y:FY_Bushing-L4(N),Y:FY_Bushing-L5(N),Y:FY_Bushing-R1(N),Y:FY_Bushing-R2(N),Y:FY_Bushing-R3(N),Y:FY_Bushing-R4(N),Y:FY_Bushing-R5(N),Y:Pos1_Relative-ê¸°ë³µ?Œì „(deg),Y:Pos1_Relative-? íšŒ?Œì „(deg),Y:Pos_TY-?¸ì–‘ë¬?mm),Y:Pos_ROLL-?˜ë?ì²?deg),Y:Pos_PITCH-?˜ë?ì²?deg),Y:Pos_YAW-?˜ë?ì²?deg)
27.930253,481576.79,424010.18,340374.6,244108.01,148648.36,350494.1,256128.69,160943.74,77904.183,19974.981,1.68E-29,38.616649,7288.5901,-0.000228853,-0.014448625,-0.000410713
27.940253,481574.45,424045.7,340469.9,244263.01,148840.98,350299.18,255972.95,160848.9,77869.926,19978.919,3.38E-30,38.654371,7288.5895,-0.000229134,-0.014599659,-0.000410483
27.950253,481572.89,424081.62,340564.42,244415.83,149030.37,350107.61,255819.5,160754.94,77835.331,19982.079,-2.00E-29,38.692105,7288.5888,-0.000229412,-0.014773512,-0.000410258
27.960253,481572.1,424117.89,340658.08,244566.35,149216.41,349919.51,255668.47,160661.94,77800.432,19984.466,2.11E-29,38.729851,7288.588,-0.000229687,-0.0149696,-0.000410039
27.970253,481572.16,424154.61,340750.89,244714.49,149398.93,349735.06,255519.92,160569.88,77765.153,19985.997,2.75E-29,38.767609,7288.5873,-0.000229959,-0.015187008,-0.000409827
27.980253,481573.08,424191.75,340842.82,244860.21,149577.88,349554.31,255373.93,160478.79,77729.514,19986.678,-7.41E-31,38.80538,7288.5865,-0.000230228,-0.015424493,-0.000409621
27.990253,481574.78,424229.23,340933.8,245003.47,149753.25,349377.24,255230.48,160388.74,77693.579,19986.562,-1.41E-29,38.843162,7288.5856,-0.000230494,-0.015680491,-0.000409421
28.000253,481577.32,424267.12,341023.88,245144.29,149925.03,349203.88,255089.57,160299.66,77657.29,19985.601,-1.26E-29,38.880956,7288.5847,-0.000230757,-0.015953126,-0.000409227
28.010253,481580.7,424305.42,341113.09,245282.71,150093.27,349034.17,254951.17,160211.54,77620.633,19983.794,3.75E-30,38.918763,7288.5838,-0.000231017,-0.016240227,-0.00040904
28.020253,481584.82,424344.04,341201.4,245418.8,150258.1,348867.96,254815.17,160124.38,77583.688,19981.225,1.09E-28,38.956581,7288.5829,-0.000231274,-0.016539349,-0.000408859
28.030253,481589.69,424383,341288.87,245552.64,150419.65,348705.11,254681.49,160038.11,77546.43,19977.896,-1.79E-29,38.994411,7288.582,-0.000231528,-0.016847792,-0.000408684
28.040253,481595.32,424422.35,341375.59,245684.38,150578.06,348545.48,254549.99,159952.66,77508.818,19973.797,1.82E-29,39.032253,7288.581,-0.00023178,-0.017162628,-0.000408514
28.050253,481601.6,424461.99,341461.55,245814.14,150733.58,348388.8,254420.51,159867.99,77470.926,19969.028,-4.95E-30,39.070108,7288.58,-0.000232029,-0.017480733,-0.000408349
28.060253,481608.47,424501.9,341546.84,245942.08,150886.45,348234.82,254292.88,159784.02,77432.768,19963.638,-3.79E-29,39.107974,7288.579,-0.000232276,-0.017798818,-0.000408189
28.070253,481615.95,424542.14,341631.57,246068.42,151036.9,348083.3,254166.89,159700.63,77394.288,19957.619,-6.73E-30,39.145852,7288.578,-0.000232521,-0.018113461,-0.000408033
28.080253,481623.95,424582.65,341715.79,246193.34,151185.25,347933.91,254042.34,159617.76,77355.541,19951.064,-1.01E-29,39.183742,7288.577,-0.000232765,-0.01842115,-0.000407881
28.090253,481632.36,424623.35,341799.57,246317.04,151331.82,347786.3,253918.99,159535.32,77316.575,19944.064,-2.33E-29,39.221644,7288.576,-0.000233008,-0.018718313,-0.000407732
28.100253,481641.19,424664.31,341883.05,246439.78,151476.9,347640.18,253796.61,159453.16,77277.336,19936.622,7.66E-29,39.259558,7288.575,-0.000233249,-0.019001366,-0.000407586
28.110253,481650.36,424705.51,341966.32,246561.77,151620.84,347495.2,253674.95,159371.2,77237.846,19928.808,-9.12E-29,39.297483,7288.574,-0.000233491,-0.019266747,-0.000407442
28.120253,481659.76,424746.84,342049.44,246683.25,151764,347350.95,253553.76,159289.35,77198.179,19920.739,-6.02E-29,39.335421,7288.573,-0.000233732,-0.019510961,-0.0004073
28.130253,481669.37,424788.36,342132.54,246804.47,151906.71,347207.12,253432.8,159207.47,77158.296,19912.436,8.38E-29,39.373371,7288.5721,-0.000233973,-0.019730615,-0.000407159
28.140253,481679.15,424830.07,342215.75,246925.67,152049.3,347063.37,253311.81,159125.45,77118.188,19903.939,-8.87E-29,39.411332,7288.5711,-0.000234214,-0.019922465,-0.000407019
28.150253,481688.98,424871.88,342299.11,247047.06,152192.12,346919.31,253190.56,159043.21,77077.933,19895.37,-1.96E-29,39.449305,7288.5702,-0.000234457,-0.020083445,-0.000406878
28.160253,481698.81,424913.79,342382.73,247168.88,152335.51,346774.62,253068.8,158960.65,77037.522,19886.769,-7.05E-29,39.48729,7288.5693,-0.0002347,-0.020210713,-0.000406737
28.170253,481708.63,424955.85,342466.74,247291.35,152479.73,346629.02,252946.34,158877.64,76996.918,19878.149,1.86E-29,39.525287,7288.5684,-0.000234945,-0.020301678,-0.000406595
28.180253,481718.35,424997.99,342551.19,247414.67,152625.11,346482.18,252822.94,158794.12,76956.189,19869.614,-8.82E-30,39.563296,7288.5676,-0.000235192,-0.020354036,-0.000406451
28.190253,481727.91,425040.17,342636.15,247539.01,152771.92,346333.82,252698.42,158710.02,76915.359,19861.224,1.23E-29,39.601317,7288.5667,-0.000235441,-0.020365797,-0.000406305
28.200253,481737.31,425082.46,342721.73,247664.55,152920.37,346183.73,252572.63,158625.22,76874.375,19852.968,-1.79E-29,39.639349,7288.5659,-0.000235692,-0.020335313,-0.000406157
28.210253,481746.49,425124.81,342807.97,247791.44,153070.69,346031.67,252445.39,158539.69,76833.28,19844.916,4.34E-29,39.677393,7288.5652,-0.000235946,-0.020261296,-0.000406007
28.220253,481755.38,425167.15,342894.89,247919.79,153223.08,345877.42,252316.59,158453.39,76792.125,19837.138,1.31E-29,39.715449,7288.5645,-0.000236202,-0.020142842,-0.000405853
28.230253,481764.01,425209.57,342982.58,248049.72,153377.67,345720.89,252186.13,158366.24,76750.86,19829.613,6.98E-30,39.753517,7288.5638,-0.000236461,-0.019979439,-0.000405696
28.240253,481772.36,425252.03,343071.08,248181.32,153534.57,345561.96,252053.93,158278.23,76709.496,19822.363,-3.58E-29,39.791597,7288.5631,-0.000236723,-0.01977098,-0.000405536
28.250253,481780.34,425294.48,343160.35,248314.61,153693.89,345400.49,251919.92,158189.35,76668.097,19815.459,-4.21E-29,39.829688,7288.5625,-0.000236988,-0.01951777,-0.000405372
28.260253,481788,425336.95,343250.45,248449.64,153855.66,345236.48,251784.09,158099.59,76626.631,19808.876,3.67E-29,39.867791,7288.562,-0.000237255,-0.019220522,-0.000405204
28.270253,481795.36,425379.47,343341.39,248586.41,154019.87,345069.94,251646.45,158008.93,76585.074,19802.593,-3.07E-29,39.905906,7288.5614,-0.000237526,-0.018880356,-0.000405033
28.280253,481802.36,425421.98,343433.11,248724.91,154186.53,344900.87,251507,157917.41,76543.493,19796.662,2.34E-29,39.944032,7288.5609,-0.000237799,-0.018498793,-0.000404858
28.290253,481809.02,425464.48,343525.6,248865.07,154355.57,344729.32,251365.81,157825.06,76501.879,19791.065,-1.98E-29,39.98217,7288.5604,-0.000238076,-0.018077738,-0.00040468
28.300253,481815.41,425507.04,343618.88,249006.85,154526.87,344555.45,251222.94,157731.88,76460.184,19785.746,-1.46E-29,40.02032,7288.56,-0.000238355,-0.017619466,-0.000404499
